family,ym,sales,onpromotion,days_in_month,onpromotion_per_day,ym_dt,year,month,lag_1,lag_12,ma_3,ma_6,ma_12
LINGERIE,2013-08,13676.0,0,31,0.0,2013-08-01,2013,8,12477.0,,12879.0,13084.666666666666,14028.375
LINGERIE,2013-09,13137.0,0,30,0.0,2013-09-01,2013,9,13676.0,,13096.666666666666,13057.166666666666,13929.333333333334
LINGERIE,2013-10,12254.0,0,31,0.0,2013-10-01,2013,10,13137.0,,13022.333333333334,12976.833333333334,13761.8
LINGERIE,2013-11,11567.0,0,30,0.0,2013-11-01,2013,11,12254.0,,12319.333333333334,12599.166666666666,13562.272727272728
LINGERIE,2013-12,15449.0,0,31,0.0,2013-12-01,2013,12,11567.0,,13090.0,13093.333333333334,13719.5
LINGERIE,2014-01,13332.0,0,31,0.0,2014-01-01,2014,1,15449.0,18266.0,13449.333333333334,13235.833333333334,13308.333333333334
LINGERIE,2014-02,11416.0,0,28,0.0,2014-02-01,2014,2,13332.0,15453.0,13399.0,12859.166666666666,12971.916666666666
LINGERIE,2014-03,12372.0,0,31,0.0,2014-03-01,2014,3,11416.0,13302.0,12373.333333333334,12731.666666666666,12894.416666666666
LINGERIE,2014-04,12273.0,1,30,0.03333333333333333,2014-04-01,2014,4,12372.0,12736.0,12020.333333333334,12734.833333333334,12855.833333333334
LINGERIE,2014-05,13393.0,1,31,0.03225806451612903,2014-05-01,2014,5,12273.0,13833.0,12679.333333333334,13039.166666666666,12819.166666666666
LINGERIE,2014-06,12383.0,17,30,0.5666666666666667,2014-06-01,2014,6,13393.0,12484.0,12683.0,12528.166666666666,12810.75
LINGERIE,2014-07,12308.0,15,31,0.4838709677419355,2014-07-01,2014,7,12383.0,12477.0,12694.666666666666,12357.5,12796.666666666666
LINGERIE,2014-08,13172.0,9,31,0.2903225806451613,2014-08-01,2014,8,12308.0,13676.0,12621.0,12650.166666666666,12754.666666666666
LINGERIE,2014-09,14686.0,7,30,0.23333333333333334,2014-09-01,2014,9,13172.0,13137.0,13388.666666666666,13035.833333333334,12883.75
LINGERIE,2014-10,13102.0,33,31,1.064516129032258,2014-10-01,2014,10,14686.0,12254.0,13653.333333333334,13174.0,12954.416666666666
LINGERIE,2014-11,10747.0,42,30,1.4,2014-11-01,2014,11,13102.0,11567.0,12845.0,12733.0,12886.083333333334
LINGERIE,2014-12,12895.0,7,31,0.22580645161290322,2014-12-01,2014,12,10747.0,15449.0,12248.0,12818.333333333334,12673.25
LINGERIE,2015-01,9566.0,7,31,0.22580645161290322,2015-01-01,2015,1,12895.0,13332.0,11069.333333333334,12361.333333333334,12359.416666666666
LINGERIE,2015-02,9480.0,5,28,0.17857142857142858,2015-02-01,2015,2,9566.0,11416.0,10647.0,11746.0,12198.083333333334
LINGERIE,2015-03,9976.0,8,31,0.25806451612903225,2015-03-01,2015,3,9480.0,12372.0,9674.0,10961.0,11998.416666666666
LINGERIE,2015-04,11273.0,12,30,0.4,2015-04-01,2015,4,9976.0,12273.0,10243.0,10656.166666666666,11915.083333333334
LINGERIE,2015-05,13736.0,10,31,0.3225806451612903,2015-05-01,2015,5,11273.0,13393.0,11661.666666666666,11154.333333333334,11943.666666666666
LINGERIE,2015-06,11748.0,15,30,0.5,2015-06-01,2015,6,13736.0,12383.0,12252.333333333334,10963.166666666666,11890.75
LINGERIE,2015-07,13005.0,11,31,0.3548387096774194,2015-07-01,2015,7,11748.0,12308.0,12829.666666666666,11536.333333333334,11948.833333333334
LINGERIE,2015-08,14640.0,17,31,0.5483870967741935,2015-08-01,2015,8,13005.0,13172.0,13131.0,12396.333333333334,12071.166666666666
LINGERIE,2015-09,13715.0,190,30,6.333333333333333,2015-09-01,2015,9,14640.0,14686.0,13786.666666666666,13019.5,11990.25
LINGERIE,2015-10,12827.0,152,31,4.903225806451613,2015-10-01,2015,10,13715.0,13102.0,13727.333333333334,13278.5,11967.333333333334
LINGERIE,2015-11,10663.0,29,30,0.9666666666666667,2015-11-01,2015,11,12827.0,10747.0,12401.666666666666,12766.333333333334,11960.333333333334
LINGERIE,2015-12,10072.0,12,31,0.3870967741935484,2015-12-01,2015,12,10663.0,12895.0,11187.333333333334,12487.0,11725.083333333334
LINGERIE,2016-01,7914.0,5,31,0.16129032258064516,2016-01-01,2016,1,10072.0,9566.0,9549.666666666666,11638.5,11587.416666666666
LINGERIE,2016-02,8609.0,5,29,0.1724137931034483,2016-02-01,2016,2,7914.0,9480.0,8865.0,10633.333333333334,11514.833333333334
LINGERIE,2016-03,8083.0,9,31,0.2903225806451613,2016-03-01,2016,3,8609.0,9976.0,8202.0,9694.666666666666,11357.083333333334
LINGERIE,2016-04,8843.0,16,30,0.5333333333333333,2016-04-01,2016,4,8083.0,11273.0,8511.666666666666,9030.666666666666,11154.583333333334
LINGERIE,2016-05,11327.0,255,31,8.225806451612904,2016-05-01,2016,5,8843.0,13736.0,9417.666666666666,9141.333333333334,10953.833333333334
LINGERIE,2016-06,7038.0,11,30,0.36666666666666664,2016-06-01,2016,6,11327.0,11748.0,9069.333333333334,8635.666666666666,10561.333333333334
LINGERIE,2016-07,8040.0,7,31,0.22580645161290322,2016-07-01,2016,7,7038.0,13005.0,8801.666666666666,8656.666666666666,10147.583333333334
LINGERIE,2016-08,8893.0,7,31,0.22580645161290322,2016-08-01,2016,8,8040.0,14640.0,7990.333333333333,8704.0,9668.666666666666
LINGERIE,2016-09,10181.0,5,30,0.16666666666666666,2016-09-01,2016,9,8893.0,13715.0,9038.0,9053.666666666666,9374.166666666666
LINGERIE,2016-10,9798.0,238,31,7.67741935483871,2016-10-01,2016,10,10181.0,12827.0,9624.0,9212.833333333334,9121.75
LINGERIE,2016-11,9398.0,320,30,10.666666666666666,2016-11-01,2016,11,9798.0,10663.0,9792.333333333334,8891.333333333334,9016.333333333334
LINGERIE,2016-12,11600.0,149,31,4.806451612903226,2016-12-01,2016,12,9398.0,10072.0,10265.333333333334,9651.666666666666,9143.666666666666
LINGERIE,2017-01,10888.0,15,31,0.4838709677419355,2017-01-01,2017,1,11600.0,7914.0,10628.666666666666,10126.333333333334,9391.5
LINGERIE,2017-02,9875.0,7,28,0.25,2017-02-01,2017,2,10888.0,8609.0,10787.666666666666,10290.0,9497.0
"LIQUOR,WINE,BEER",2013-02,99682.0,0,28,0.0,2013-02-01,2013,2,88568.0,,94125.0,94125.0,94125.0
"LIQUOR,WINE,BEER",2013-03,106233.0,0,31,0.0,2013-03-01,2013,3,99682.0,,98161.0,98161.0,98161.0
"LIQUOR,WINE,BEER",2013-04,92334.0,0,30,0.0,2013-04-01,2013,4,106233.0,,99416.33333333333,96704.25,96704.25
"LIQUOR,WINE,BEER",2013-05,108818.0,0,31,0.0,2013-05-01,2013,5,92334.0,,102461.66666666667,99127.0,99127.0
"LIQUOR,WINE,BEER",2013-06,106692.0,0,30,0.0,2013-06-01,2013,6,108818.0,,102614.66666666667,100387.83333333333,100387.83333333333
"LIQUOR,WINE,BEER",2013-07,98754.0,0,31,0.0,2013-07-01,2013,7,106692.0,,104754.66666666667,102085.5,100154.42857142857
"LIQUOR,WINE,BEER",2013-08,110217.0,0,31,0.0,2013-08-01,2013,8,98754.0,,105221.0,103841.33333333333,101412.25
"LIQUOR,WINE,BEER",2013-09,100412.0,0,30,0.0,2013-09-01,2013,9,110217.0,,103127.66666666667,102871.16666666667,101301.11111111111
"LIQUOR,WINE,BEER",2013-10,111366.0,0,31,0.0,2013-10-01,2013,10,100412.0,,107331.66666666667,106043.16666666667,102307.6
"LIQUOR,WINE,BEER",2013-11,111098.0,0,30,0.0,2013-11-01,2013,11,111366.0,,107625.33333333333,106423.16666666667,103106.72727272728
"LIQUOR,WINE,BEER",2013-12,239186.0,0,31,0.0,2013-12-01,2013,12,111098.0,,153883.33333333334,128505.5,114446.66666666667
"LIQUOR,WINE,BEER",2014-01,111023.0,0,31,0.0,2014-01-01,2014,1,239186.0,88568.0,153769.0,130550.33333333333,116317.91666666667
"LIQUOR,WINE,BEER",2014-02,110314.0,0,28,0.0,2014-02-01,2014,2,111023.0,99682.0,153507.66666666666,130566.5,117203.91666666667
"LIQUOR,WINE,BEER",2014-03,139649.0,0,31,0.0,2014-03-01,2014,3,110314.0,106233.0,120328.66666666667,137106.0,119988.58333333333
"LIQUOR,WINE,BEER",2014-04,120097.0,0,30,0.0,2014-04-01,2014,4,139649.0,92334.0,123353.33333333333,138561.16666666666,122302.16666666667
"LIQUOR,WINE,BEER",2014-05,126235.0,1,31,0.03225806451612903,2014-05-01,2014,5,120097.0,108818.0,128660.33333333333,141084.0,123753.58333333333
"LIQUOR,WINE,BEER",2014-06,135899.0,3,30,0.1,2014-06-01,2014,6,126235.0,106692.0,127410.33333333333,123869.5,126187.5
"LIQUOR,WINE,BEER",2014-07,114929.0,3,31,0.0967741935483871,2014-07-01,2014,7,135899.0,98754.0,125687.66666666667,124520.5,127535.41666666667
"LIQUOR,WINE,BEER",2014-08,114941.0,7,31,0.22580645161290322,2014-08-01,2014,8,114929.0,110217.0,121923.0,125291.66666666667,127929.08333333333
"LIQUOR,WINE,BEER",2014-09,100081.0,2,30,0.06666666666666667,2014-09-01,2014,9,114941.0,100412.0,109983.66666666667,118697.0,127901.5
"LIQUOR,WINE,BEER",2014-10,116431.0,5,31,0.16129032258064516,2014-10-01,2014,10,100081.0,111366.0,110484.33333333333,118086.0,128323.58333333333
"LIQUOR,WINE,BEER",2014-11,109157.0,1,30,0.03333333333333333,2014-11-01,2014,11,116431.0,111098.0,108556.33333333333,115239.66666666667,128161.83333333333
"LIQUOR,WINE,BEER",2014-12,253019.0,6,31,0.1935483870967742,2014-12-01,2014,12,109157.0,239186.0,159535.66666666666,134759.66666666666,129314.58333333333
"LIQUOR,WINE,BEER",2015-01,124571.0,11,31,0.3548387096774194,2015-01-01,2015,1,253019.0,111023.0,162249.0,136366.66666666666,130443.58333333333
"LIQUOR,WINE,BEER",2015-02,135762.0,12,28,0.42857142857142855,2015-02-01,2015,2,124571.0,110314.0,171117.33333333334,139836.83333333334,132564.25
"LIQUOR,WINE,BEER",2015-03,139452.0,8,31,0.25806451612903225,2015-03-01,2015,3,135762.0,139649.0,133261.66666666666,146398.66666666666,132547.83333333334
"LIQUOR,WINE,BEER",2015-04,142980.0,17,30,0.5666666666666667,2015-04-01,2015,4,139452.0,120097.0,139398.0,150823.5,134454.75
"LIQUOR,WINE,BEER",2015-05,147419.0,12,31,0.3870967741935484,2015-05-01,2015,5,142980.0,126235.0,143283.66666666666,157200.5,136220.08333333334
"LIQUOR,WINE,BEER",2015-06,151923.0,10,30,0.3333333333333333,2015-06-01,2015,6,147419.0,135899.0,147440.66666666666,140351.16666666666,137555.41666666666
"LIQUOR,WINE,BEER",2015-07,143987.0,444,31,14.32258064516129,2015-07-01,2015,7,151923.0,114929.0,147776.33333333334,143587.16666666666,139976.91666666666
"LIQUOR,WINE,BEER",2015-08,142775.0,628,31,20.258064516129032,2015-08-01,2015,8,143987.0,114941.0,146228.33333333334,144756.0,142296.41666666666
"LIQUOR,WINE,BEER",2015-09,123645.0,927,30,30.9,2015-09-01,2015,9,142775.0,100081.0,136802.33333333334,142121.5,144260.08333333334
"LIQUOR,WINE,BEER",2015-10,148053.0,706,31,22.774193548387096,2015-10-01,2015,10,123645.0,116431.0,138157.66666666666,142967.0,146895.25
"LIQUOR,WINE,BEER",2015-11,139034.0,593,30,19.766666666666666,2015-11-01,2015,11,148053.0,109157.0,136910.66666666666,141569.5,149385.0
"LIQUOR,WINE,BEER",2015-12,275241.0,155,31,5.0,2015-12-01,2015,12,139034.0,253019.0,187442.66666666666,162122.5,151236.83333333334
"LIQUOR,WINE,BEER",2016-01,127514.0,51,31,1.6451612903225807,2016-01-01,2016,1,275241.0,124571.0,180596.33333333334,159377.0,151482.08333333334
"LIQUOR,WINE,BEER",2016-02,151467.0,155,29,5.344827586206897,2016-02-01,2016,2,127514.0,135762.0,184740.66666666666,160825.66666666666,152790.83333333334
"LIQUOR,WINE,BEER",2016-03,147530.0,136,31,4.387096774193548,2016-03-01,2016,3,151467.0,139452.0,142170.33333333334,164806.5,153464.0
"LIQUOR,WINE,BEER",2016-04,129750.0,246,30,8.2,2016-04-01,2016,4,147530.0,142980.0,142915.66666666666,161756.0,152361.5
"LIQUOR,WINE,BEER",2016-05,138220.0,1148,31,37.03225806451613,2016-05-01,2016,5,129750.0,147419.0,138500.0,161620.33333333334,151594.91666666666
"LIQUOR,WINE,BEER",2016-06,135339.0,927,30,30.9,2016-06-01,2016,6,138220.0,151923.0,134436.33333333334,138303.33333333334,150212.91666666666
"LIQUOR,WINE,BEER",2016-07,179266.0,446,31,14.387096774193548,2016-07-01,2016,7,135339.0,143987.0,150941.66666666666,146928.66666666666,153152.83333333334
"LIQUOR,WINE,BEER",2016-08,151444.0,303,31,9.774193548387096,2016-08-01,2016,8,179266.0,142775.0,155349.66666666666,146924.83333333334,153875.25
"LIQUOR,WINE,BEER",2016-09,130865.0,2040,30,68.0,2016-09-01,2016,9,151444.0,123645.0,153858.33333333334,144147.33333333334,154476.91666666666
"LIQUOR,WINE,BEER",2016-10,138363.0,2480,31,80.0,2016-10-01,2016,10,130865.0,148053.0,140224.0,145582.83333333334,153669.41666666666
"LIQUOR,WINE,BEER",2016-11,155417.0,4422,30,147.4,2016-11-01,2016,11,138363.0,139034.0,141548.33333333334,148449.0,155034.66666666666
"LIQUOR,WINE,BEER",2016-12,307717.0,5297,31,170.8709677419355,2016-12-01,2016,12,155417.0,275241.0,200499.0,177178.66666666666,157741.0
"LIQUOR,WINE,BEER",2017-01,130668.0,2764,31,89.16129032258064,2017-01-01,2017,1,307717.0,127514.0,197934.0,169079.0,158003.83333333334
"LIQUOR,WINE,BEER",2017-02,144882.0,1734,28,61.92857142857143,2017-02-01,2017,2,130668.0,151467.0,194422.33333333334,167985.33333333334,157455.08333333334
MAGAZINES,2013-02,0.0,0,28,0.0,2013-02-01,2013,2,0.0,,0.0,0.0,0.0
MAGAZINES,2013-03,0.0,0,31,0.0,2013-03-01,2013,3,0.0,,0.0,0.0,0.0
MAGAZINES,2013-04,0.0,0,30,0.0,2013-04-01,2013,4,0.0,,0.0,0.0,0.0
MAGAZINES,2013-05,0.0,0,31,0.0,2013-05-01,2013,5,0.0,,0.0,0.0,0.0
MAGAZINES,2013-06,0.0,0,30,0.0,2013-06-01,2013,6,0.0,,0.0,0.0,0.0
MAGAZINES,2013-07,0.0,0,31,0.0,2013-07-01,2013,7,0.0,,0.0,0.0,0.0
MAGAZINES,2013-08,0.0,0,31,0.0,2013-08-01,2013,8,0.0,,0.0,0.0,0.0
MAGAZINES,2013-09,0.0,0,30,0.0,2013-09-01,2013,9,0.0,,0.0,0.0,0.0
MAGAZINES,2013-10,0.0,0,31,0.0,2013-10-01,2013,10,0.0,,0.0,0.0,0.0
MAGAZINES,2013-11,0.0,0,30,0.0,2013-11-01,2013,11,0.0,,0.0,0.0,0.0
MAGAZINES,2013-12,0.0,0,31,0.0,2013-12-01,2013,12,0.0,,0.0,0.0,0.0
MAGAZINES,2014-01,1726.0,0,31,0.0,2014-01-01,2014,1,0.0,0.0,575.3333333333334,287.6666666666667,143.83333333333334
MAGAZINES,2014-02,0.0,0,28,0.0,2014-02-01,2014,2,1726.0,0.0,575.3333333333334,287.6666666666667,143.83333333333334
MAGAZINES,2014-03,1959.0,0,31,0.0,2014-03-01,2014,3,0.0,0.0,1228.3333333333333,614.1666666666666,307.0833333333333
MAGAZINES,2014-04,0.0,0,30,0.0,2014-04-01,2014,4,1959.0,0.0,653.0,614.1666666666666,307.0833333333333
MAGAZINES,2014-05,0.0,0,31,0.0,2014-05-01,2014,5,0.0,0.0,653.0,614.1666666666666,307.0833333333333
MAGAZINES,2014-06,0.0,0,30,0.0,2014-06-01,2014,6,0.0,0.0,0.0,614.1666666666666,307.0833333333333
MAGAZINES,2014-07,1898.0,1,31,0.03225806451612903,2014-07-01,2014,7,0.0,0.0,632.6666666666666,642.8333333333334,465.25
MAGAZINES,2014-08,0.0,0,31,0.0,2014-08-01,2014,8,1898.0,0.0,632.6666666666666,642.8333333333334,465.25
MAGAZINES,2014-09,2628.0,0,30,0.0,2014-09-01,2014,9,0.0,0.0,1508.6666666666667,754.3333333333334,684.25
MAGAZINES,2014-10,1959.0,0,31,0.0,2014-10-01,2014,10,2628.0,0.0,1529.0,1080.8333333333333,847.5
MAGAZINES,2014-11,1988.0,0,30,0.0,2014-11-01,2014,11,1959.0,0.0,2191.6666666666665,1412.1666666666667,1013.1666666666666
MAGAZINES,2014-12,2788.0,0,31,0.0,2014-12-01,2014,12,1988.0,0.0,2245.0,1876.8333333333333,1245.5
MAGAZINES,2015-01,0.0,0,31,0.0,2015-01-01,2015,1,2788.0,1726.0,1592.0,1560.5,1101.6666666666667
MAGAZINES,2015-02,0.0,0,28,0.0,2015-02-01,2015,2,0.0,0.0,929.3333333333334,1560.5,1101.6666666666667
MAGAZINES,2015-03,0.0,0,31,0.0,2015-03-01,2015,3,0.0,1959.0,0.0,1122.5,938.4166666666666
MAGAZINES,2015-04,2180.0,1,30,0.03333333333333333,2015-04-01,2015,4,0.0,0.0,726.6666666666666,1159.3333333333333,1120.0833333333333
MAGAZINES,2015-05,2960.0,0,31,0.0,2015-05-01,2015,5,2180.0,0.0,1713.3333333333333,1321.3333333333333,1366.75
MAGAZINES,2015-06,2300.0,1,30,0.03333333333333333,2015-06-01,2015,6,2960.0,0.0,2480.0,1240.0,1558.4166666666667
MAGAZINES,2015-07,3025.0,0,31,0.0,2015-07-01,2015,7,2300.0,1898.0,2761.6666666666665,1744.1666666666667,1652.3333333333333
MAGAZINES,2015-08,2678.0,1,31,0.03225806451612903,2015-08-01,2015,8,3025.0,0.0,2667.6666666666665,2190.5,1875.5
MAGAZINES,2015-09,2402.0,1,30,0.03333333333333333,2015-09-01,2015,9,2678.0,2628.0,2701.6666666666665,2590.8333333333335,1856.6666666666667
MAGAZINES,2015-10,11712.0,1,31,0.03225806451612903,2015-10-01,2015,10,2402.0,1959.0,5597.333333333333,4179.5,2669.4166666666665
MAGAZINES,2015-11,8615.0,2,30,0.06666666666666667,2015-11-01,2015,11,11712.0,1988.0,7576.333333333333,5122.0,3221.6666666666665
MAGAZINES,2015-12,12504.0,0,31,0.0,2015-12-01,2015,12,8615.0,2788.0,10943.666666666666,6822.666666666667,4031.3333333333335
MAGAZINES,2016-01,8376.0,1,31,0.03225806451612903,2016-01-01,2016,1,12504.0,0.0,9831.666666666666,7714.5,4729.333333333333
MAGAZINES,2016-02,10715.0,1,29,0.034482758620689655,2016-02-01,2016,2,8376.0,0.0,10531.666666666666,9054.0,5622.25
MAGAZINES,2016-03,9977.0,4,31,0.12903225806451613,2016-03-01,2016,3,10715.0,0.0,9689.333333333334,10316.5,6453.666666666667
MAGAZINES,2016-04,11227.0,9,30,0.3,2016-04-01,2016,4,9977.0,2180.0,10639.666666666666,10235.666666666666,7207.583333333333
MAGAZINES,2016-05,10676.0,111,31,3.5806451612903225,2016-05-01,2016,5,11227.0,2960.0,10626.666666666666,10579.166666666666,7850.583333333333
MAGAZINES,2016-06,9022.0,1,30,0.03333333333333333,2016-06-01,2016,6,10676.0,2300.0,10308.333333333334,9998.833333333334,8410.75
MAGAZINES,2016-07,10498.0,1,31,0.03225806451612903,2016-07-01,2016,7,9022.0,3025.0,10065.333333333334,10352.5,9033.5
MAGAZINES,2016-08,9904.0,1,31,0.03225806451612903,2016-08-01,2016,8,10498.0,2678.0,9808.0,10217.333333333334,9635.666666666666
MAGAZINES,2016-09,9987.0,1,30,0.03333333333333333,2016-09-01,2016,9,9904.0,2402.0,10129.666666666666,10219.0,10267.75
MAGAZINES,2016-10,10993.0,141,31,4.548387096774194,2016-10-01,2016,10,9987.0,11712.0,10294.666666666666,10180.0,10207.833333333334
MAGAZINES,2016-11,9962.0,2,30,0.06666666666666667,2016-11-01,2016,11,10993.0,8615.0,10314.0,10061.0,10320.083333333334
MAGAZINES,2016-12,12692.0,0,31,0.0,2016-12-01,2016,12,9962.0,12504.0,11215.666666666666,10672.666666666666,10335.75
MAGAZINES,2017-01,9563.0,0,31,0.0,2017-01-01,2017,1,12692.0,8376.0,10739.0,10516.833333333334,10434.666666666666
MAGAZINES,2017-02,10200.0,0,28,0.0,2017-02-01,2017,2,9563.0,10715.0,10818.333333333334,10566.166666666666,10391.75
MEATS,2013-02,480354.959696,0,28,0.0,2013-02-01,2013,2,533154.783758,,506754.871727,506754.871727,506754.871727
MEATS,2013-03,525533.343087,0,31,0.0,2013-03-01,2013,3,480354.959696,,513014.3621803333,513014.3621803333,513014.3621803333
MEATS,2013-04,521173.160301,0,30,0.0,2013-04-01,2013,4,525533.343087,,509020.48769466666,515054.0617105,515054.0617105
MEATS,2013-05,547487.049146,0,31,0.0,2013-05-01,2013,5,521173.160301,,531397.8508446667,521540.6591976,521540.6591976
MEATS,2013-06,549834.749027,0,30,0.0,2013-06-01,2013,6,547487.049146,,539498.3194913333,526256.3408358333,526256.3408358333
MEATS,2013-07,536148.232708,0,31,0.0,2013-07-01,2013,7,549834.749027,,544490.0102936666,526755.2489941666,527669.4682461428
MEATS,2013-08,543110.259599,0,31,0.0,2013-08-01,2013,8,536148.232708,,543031.0804446667,537214.4656446666,529599.56716525
MEATS,2013-09,548558.753157,0,30,0.0,2013-09-01,2013,9,543110.259599,,542605.748488,541052.0339896666,531706.1433865555
MEATS,2013-10,572478.35895,0,31,0.0,2013-10-01,2013,10,548558.753157,,554715.7905686666,549602.9004311668,535783.3649429
MEATS,2013-11,554302.615027,0,30,0.0,2013-11-01,2013,11,572478.35895,,558446.5757113333,550738.828078,537466.9331323636
MEATS,2013-12,550748.469551,0,31,0.0,2013-12-01,2013,12,554302.615027,,559176.481176,550891.114832,538573.7278339167
MEATS,2014-01,490276.380212,0,31,0.0,2014-01-01,2014,1,550748.469551,533154.783758,531775.8215966667,543245.8060826667,535000.5275384166
MEATS,2014-02,472934.441401,0,28,0.0,2014-02-01,2014,2,490276.380212,480354.959696,504653.09705466666,531549.836383,534382.1510138334
MEATS,2014-03,557430.866019,0,31,0.0,2014-03-01,2014,3,472934.441401,525533.343087,506880.56254400004,533028.52186,537040.2779248334
MEATS,2014-04,490231.051883,195,30,6.5,2014-04-01,2014,4,557430.866019,521173.160301,506865.453101,519320.6373488333,534461.7688900001
MEATS,2014-05,547591.432618,1826,31,58.903225806451616,2014-05-01,2014,5,490231.051883,547487.049146,531751.1168399999,518202.10694733326,534470.4675126666
MEATS,2014-06,552050.965793,3402,30,113.4,2014-06-01,2014,6,547591.432618,549834.749027,529957.8167646667,518419.1896543333,534655.1522431667
MEATS,2014-07,538998.210029,6268,31,202.19354838709677,2014-07-01,2014,7,552050.965793,536148.232708,546213.5361466667,526539.4946238332,534892.65035325
MEATS,2014-08,563615.859131,7143,31,230.41935483870967,2014-08-01,2014,8,538998.210029,543110.259599,551555.011651,541653.0642455,536601.45031425
MEATS,2014-09,556392.882056,5967,30,198.9,2014-09-01,2014,9,563615.859131,548558.753157,553002.3170719999,541480.0669183333,537254.2943891666
MEATS,2014-10,569356.219706,8159,31,263.19354838709677,2014-10-01,2014,10,556392.882056,572478.35895,563121.653631,554667.5948888332,536994.1161188333
MEATS,2014-11,511825.362873,7836,30,261.2,2014-11-01,2014,11,569356.219706,554302.615027,545858.1548783333,548706.5832646666,533454.345106
MEATS,2014-12,531165.753638,6146,31,198.25806451612902,2014-12-01,2014,12,511825.362873,550748.469551,537449.1120723332,545225.7145721667,531822.4521132499
MEATS,2015-01,543117.728891,7303,31,235.58064516129033,2015-01-01,2015,1,531165.753638,490276.380212,528702.9484673333,545912.3010491667,536225.8978365
MEATS,2015-02,498735.076839,5913,28,211.17857142857142,2015-02-01,2015,2,543117.728891,472934.441401,524339.5197893333,535098.8373338333,538375.9507896666
MEATS,2015-03,546517.159221,6163,31,198.80645161290323,2015-03-01,2015,3,498735.076839,557430.866019,529456.6549836667,533452.883528,537466.4752231666
MEATS,2015-04,522304.280744,7021,30,234.03333333333333,2015-04-01,2015,4,546517.159221,490231.051883,522518.83893466665,525610.893701,540139.2442949166
MEATS,2015-05,591691.899734,7885,31,254.3548387096774,2015-05-01,2015,5,522304.280744,547591.432618,553504.4465663334,538921.9831778334,543814.28322125
MEATS,2015-06,565014.130035,7284,30,242.8,2015-06-01,2015,6,591691.899734,552050.965793,559670.1035043333,544563.3792440001,544894.5469080833
MEATS,2015-07,594903.677368,8330,31,268.7096774193548,2015-07-01,2015,7,565014.130035,538998.210029,583869.9023790001,553194.3706568334,549553.335853
MEATS,2015-08,581214.143026,7852,31,253.29032258064515,2015-08-01,2015,8,594903.677368,563615.859131,580377.3168096667,566940.881688,551019.8595109166
MEATS,2015-09,562711.633157,6783,30,226.1,2015-09-01,2015,9,581214.143026,556392.882056,579609.8178503333,569639.9606773333,551546.4221026667
MEATS,2015-10,580788.361242,8368,31,269.93548387096774,2015-10-01,2015,10,562711.633157,569356.219706,574904.712475,579387.307427,552499.1005640001
MEATS,2015-11,535908.927954,6620,30,220.66666666666666,2015-11-01,2015,11,580788.361242,511825.362873,559802.9741176666,570090.1454636666,554506.0643207501
MEATS,2015-12,567381.391078,6136,31,197.93548387096774,2015-12-01,2015,12,535908.927954,531165.753638,561359.5600913333,570484.6889708333,557524.0341074168
MEATS,2016-01,591097.190342,7126,31,229.8709677419355,2016-01-01,2016,1,567381.391078,543117.728891,564795.836458,569850.2744665,561522.3225616667
